mx_host,asn,asn_name,domain_count
pmg1.poczta-2.pl,8323,"CYFRONET-AS2 Metropolitan Area Network Autonomous System, PL",1
mx.proveity.com,14061,"DIGITALOCEAN-ASN, US",1
mail.prout.be,12392,"ASVOO VOO S.A., BE",1
mail.generator.email,30886,"KOMITEX-AS, UA",1
protodigitalservices-co-uk.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.prostreaming.com,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",1
mail.proxylust.com,33387,"NOCIX, US",1
mail.provincialimail.ru,12586,"ASGHOSTNET, DE",1
prpa-org.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.provermail.ru,12586,"ASGHOSTNET, DE",1
proudexec.com,24940,"HETZNER-AS, DE",1
mx.przyklad-domeny.pl,34360,"OGICOM, PL",1
mx1.prydirect.info,14618,"AMAZON-AES, US",1
mail.prtlinuxemail.com,9009,"M247, RO",1
mail.ps5-store.ru,35278,"SPRINTHOST, RU",1
mail.proste-przetargi.pl,16276,"OVH, FR",1
mx2.cogentco.com,174,"COGENT-174, US",1
mail.pseudonamail.ru,12586,"ASGHOSTNET, DE",1
mail.pseudoparemail.ru,12586,"ASGHOSTNET, DE",1
mail.proyectoser.org,17378,"AS17378, US",1
mail.pseudochrymail.com,12586,"ASGHOSTNET, DE",1
mail.pseudaposmail.ru,12586,"ASGHOSTNET, DE",1
mail.pseudohallucimail.ru,12586,"ASGHOSTNET, DE",1
provnet.com.br,266400,"Ferenz Networks, BR",1
mail.pseudointel.com,12586,"ASGHOSTNET, DE",1
mail.cloudformers.pl,12831,"TASK-AS, PL",1
mail.psychophysiomail.com,12586,"ASGHOSTNET, DE",1
www546.your-server.de,24940,"HETZNER-AS, DE",1
pseudocmail.com,211056,"KHALIJSERVER, IR",1
mail.psychoamails.ru,12586,"ASGHOSTNET, DE",1
mail.psyans.ru,49505,"SELECTEL, RU",1
mail.psychogmails.ru,12586,"ASGHOSTNET, DE",1
mail.psychopanmails.ru,12586,"ASGHOSTNET, DE",1
mail.psychopathomail.ru,12586,"ASGHOSTNET, DE",1
mail.psychoprophsalo.ru,12586,"ASGHOSTNET, DE",1
pteddyxo.com,47583,"AS-HOSTINGER, CY",1
mail.psychotheomail.ru,12586,"ASGHOSTNET, DE",1
mail.psychmalu.ru,12586,"ASGHOSTNET, DE",1
mail.psychosexuaml.com,12586,"ASGHOSTNET, DE",1
mail.pt.extra-breast.info,41079,"CF-GDA, PL",1
mail.psychoanamail.ru,12586,"ASGHOSTNET, DE",1
mail.psychiatragabinet.pl,15967,"NETARTGROUP, PL",1
ptsconnect-com0i.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.ptilonorhemail.ru,12586,"ASGHOSTNET, DE",1
mail.pubgmcentral.xyz,45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",1
smtp.ptncereio.com,14061,"DIGITALOCEAN-ASN, US",1
pubb-site.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
publy.site,40676,"AS40676, US",1
mail.pubococcfml.com,12586,"ASGHOSTNET, DE",1
mail.pulawski.biz,22611,"INMOTION, US",1
mail.puedemail.com,12586,"ASGHOSTNET, DE",1
mail.puercomail.com,12586,"ASGHOSTNET, DE",1
mail.pukoni.com,24940,"HETZNER-AS, DE",1
mail.pulwarm.net,47583,"AS-HOSTINGER, CY",1
mx.pulseofthestreets.com.cust.b.hostedemail.com,32491,"TUCOWS-3, CA",1
mail.pulsedlife.com,8001,"COLOGIX, US",1
mail.purchasamail.ru,12586,"ASGHOSTNET, DE",1
mail.purchasmail.ru,12586,"ASGHOSTNET, DE",1
mailcow-iqbn0-u38293.vm.elestio.app,24940,"HETZNER-AS, DE",1
purecoffeebeanmax.com,14555,"LIQUIDNETLTD1, US",1
mail.purgatgmail.ru,12586,"ASGHOSTNET, DE",1
puritygas-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.purittomail.com,12586,"ASGHOSTNET, DE",1
mail1.puppetmail.de,24940,"HETZNER-AS, DE",1
a998568.mx.mailhop.org,16509,"AMAZON-02, US",1
mail.moratelindo.net,131111,"CEPATNET-AS-ID PT Mora Telematika Indonesia, ID",1
hegvka0direct10.purmuttad.com,14061,"DIGITALOCEAN-ASN, US",1
mail.pusillanmails.ru,12586,"ASGHOSTNET, DE",1
mail.put2.net,24940,"HETZNER-AS, DE",1
mail.pusillanimomail.com,12586,"ASGHOSTNET, DE",1
pwpwa.com,7506,"INTERQ GMO Internet Group, Inc., JP",1
mx3118017.spe.ucebox.co.za,37611,"AFRIHOST-SP, ZA",1
mx1.pvtnetflix.com,200107,"KL-EXT, CH",1
mail.pylorogasmail.com,40021,"CONTABO-40021, US",1
mail.pyrosenex.cfd,203446,"AS203446, GB",1
mail.pylephlefkml.ru,12586,"ASGHOSTNET, DE",1
mx.pyroleech.com,14061,"DIGITALOCEAN-ASN, US",1
mail.pyrhelimail.com,12586,"ASGHOSTNET, DE",1
mail.pyrheliarsmail.ru,12586,"ASGHOSTNET, DE",1
mail.pyrogemail.ru,12586,"ASGHOSTNET, DE",1
mx1.pwodskdf.net,200107,"KL-EXT, CH",1
mail.pyroanml.ru,12586,"ASGHOSTNET, DE",1
mail.pylorostmale.com,12586,"ASGHOSTNET, DE",1
mail.pythagomail.ru,12586,"ASGHOSTNET, DE",1
mail.pyramfmals.com,12586,"ASGHOSTNET, DE",1
poczta.pystyportfel.pl,31242,"TKPSA-AS, PL",1
mail.q8cbwendy.com,47583,"AS-HOSTINGER, CY",1
mail.qacmemphis.com,47583,"AS-HOSTINGER, CY",1
mail.qarea.com,49981,"WORLDSTREAM, NL",1
mxrouter.qaoloty.com,14061,"DIGITALOCEAN-ASN, US",1
mail.qblockingd.com,47583,"AS-HOSTINGER, CY",1
mail.qcmails.ca,51167,"CONTABO, DE",1
mail.qc.to,46844,"SHARKTECH, US",1
mail.qeispacesq.com,47583,"AS-HOSTINGER, CY",1
mail.qedwardr.com,47583,"AS-HOSTINGER, CY",1
qdproceedsp.com,47583,"AS-HOSTINGER, CY",1
mail.qfrwilliam.com,47583,"AS-HOSTINGER, CY",1
mail.qfhometown.com,47583,"AS-HOSTINGER, CY",1
racksov9.qeurtor.com,14061,"DIGITALOCEAN-ASN, US",1
mail.qhstreetr.com,47583,"AS-HOSTINGER, CY",1
mail.qkjruledr.com,47583,"AS-HOSTINGER, CY",1
mail.qis.net,7055,"QIS, US",1
mail.qlillness.com,47583,"AS-HOSTINGER, CY",1
mail.qmails.website,204601,"PODAON, NL",1
mail.qmailv.com,14061,"DIGITALOCEAN-ASN, US",1
qmoil.com,24940,"HETZNER-AS, DE",1
qooqle.cc,25820,"IT7NET, CA",1
email.qs2k.com,63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",1
qseminarb.com,47583,"AS-HOSTINGER, CY",1
qqaonwin.org,22612,"NAMECHEAP-NET, US",1
mx.qseo.com.cust.a.hostedemail.com,15348,"TUCOWS, CA",1
network.sufitchi.com,13886,"CLOUD-SOUTH, US",1
mail.quadragemail.ru,12586,"ASGHOSTNET, DE",1
mail.quadrivalfml.ru,12586,"ASGHOSTNET, DE",1
mail.qualifimails.ru,12586,"ASGHOSTNET, DE",1
quaich-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.quadrumail.ru,12586,"ASGHOSTNET, DE",1
mail.qualifmail.ru,12586,"ASGHOSTNET, DE",1
www376.your-server.de,24940,"HETZNER-AS, DE",1
mail.quarvex.cfd,203446,"AS203446, GB",1
colo2.quantyti.com,14061,"DIGITALOCEAN-ASN, US",1
quantumtoolset-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
quasdmail.com,9123,"TIMEWEB-AS, RU",1
mail.quartmail.com,12586,"ASGHOSTNET, DE",1
mail.quentavo.cfd,203446,"AS203446, GB",1
mail.quecruncher.com,41528,"LOOPIA3, SE",1
mail.query.healthcheck.click,51167,"CONTABO, DE",1
mail.questionmail.ru,12586,"ASGHOSTNET, DE",1
mx1.quequeremos.com,200107,"KL-EXT, CH",1
mail.quicklyy.fun,203446,"AS203446, GB",1
mail.quickemail.info,16276,"OVH, FR",1
quickloans-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
quickinbox.com,20068,"HAWKHOST, CA",1
_dc-mx.aab084b15deb.quickmail.uk,18450,"WEBNX, US",1
quicktemp.email,12876,"Online SAS, FR",1
mail.quicktreage.com,47583,"AS-HOSTINGER, CY",1
mail.quiet-branch.com,197540,"NETCUP-AS netcup GmbH, DE",1
mail.quikdrop.space,19318,"IS-AS-1, US",1
mail.quienmail.com,12586,"ASGHOSTNET, DE",1
mail.quieresmail.com,12586,"ASGHOSTNET, DE",1
mail.quickreply.51tiemo.com,51167,"CONTABO, DE",1
quirsratio.com,47583,"AS-HOSTINGER, CY",1
mail.quickz.top,16276,"OVH, FR",1
mail.quixentra.cfd,203446,"AS203446, GB",1
mail.quinquesylfml.ru,12586,"ASGHOSTNET, DE",1
mail.quorixia.cfd,203446,"AS203446, GB",1
mail.quirmail.ru,12586,"ASGHOSTNET, DE",1
mail.quuradminb.com,47583,"AS-HOSTINGER, CY",1
qwarmingu.com,47583,"AS-HOSTINGER, CY",1
mail.qvaq.ru,197695,"AS-REG, RU",1
mx1.qvwthrows.com,200107,"KL-EXT, CH",1
mx1.qwfox.com,200107,"KL-EXT, CH",1
mail.qwertymail.ru,8342,"RTCOMM-AS, RU",1
mail.qyver.online,29066,"VELIANET-AS velia.net Internetdienste GmbH, DE",1
mail.qzlfalleno.com,47583,"AS-HOSTINGER, CY",1
r-ga.com,204800,"WHG-SGP, GB",1
r2ginversiones.com,55293,"A2HOSTING, US",1
mail.r4temail.com,12586,"ASGHOSTNET, DE",1
mx1.r7.email.locaweb.com.br,27715,"Locaweb Servicos de Internet SA, BR",1
racarie-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.racaho.com,14061,"DIGITALOCEAN-ASN, US",1
r8r4p0cb.com,24961,"MYLOC-AS IP Backbone of WIIT AG formerly myLoc managed IT AG, DE",1
dns.racycli.com,14061,"DIGITALOCEAN-ASN, US",1
mail.radbandz.com,55293,"A2HOSTING, US",1
radeshop.com,47583,"AS-HOSTINGER, CY",1
mail.radiaolml.ru,12586,"ASGHOSTNET, DE",1
mail.radexi.com,51167,"CONTABO, DE",1
mail.radexi.info,51167,"CONTABO, DE",1
mail.rackabzar.com,16276,"OVH, FR",1
qbak001.racovor.com,14061,"DIGITALOCEAN-ASN, US",1
mail.radifmail.ru,12586,"ASGHOSTNET, DE",1
mx.radio-crazy.pl,14061,"DIGITALOCEAN-ASN, US",1
mail.radiant-flow.org,197540,"NETCUP-AS netcup GmbH, DE",1
mail.radioauemail.ru,12586,"ASGHOSTNET, DE",1
mail.radiculemfri.com,12586,"ASGHOSTNET, DE",1
mail.radioautmail.ru,12586,"ASGHOSTNET, DE",1
mail.radioacmail.ru,12586,"ASGHOSTNET, DE",1
mail.radiochemail.ru,12586,"ASGHOSTNET, DE",1
mail.radioemail.ru,12586,"ASGHOSTNET, DE",1
radiobmail.com,9123,"TIMEWEB-AS, RU",1
radicalsecurity-org.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.radiomail.ru,12586,"ASGHOSTNET, DE",1
mail.radiometeinf.com,12586,"ASGHOSTNET, DE",1
mail.radiologicumail.com,12586,"ASGHOSTNET, DE",1
mail.radiolummail.com,12586,"ASGHOSTNET, DE",1
mail.radiofml.ru,12586,"ASGHOSTNET, DE",1
mail.radioml.ru,12586,"ASGHOSTNET, DE",1
mail.radiophotmail.ru,12586,"ASGHOSTNET, DE",1
mail.radiote.ru,12586,"ASGHOSTNET, DE",1
mail.radiotelepmail.ru,12586,"ASGHOSTNET, DE",1
mail.radiotelinf.com,12586,"ASGHOSTNET, DE",1
mail.radiotept.ru,12586,"ASGHOSTNET, DE",1
mail.radiotraemail.ru,12586,"ASGHOSTNET, DE",1
mail.radirsmail.ru,12586,"ASGHOSTNET, DE",1
mail.radiotransmail.com,12586,"ASGHOSTNET, DE",1
mx.free.nf,34119,"WILDCARD-AS Wildcard UK Limited, GB",1
mx.rain.network,37105,"RAIN-GROUP-HOLDINGS, ZA",1
mx1.mx-relay.com,16633,"I-3, US",1
colo2.rainence.com,14061,"DIGITALOCEAN-ASN, US",1
raja333.net,214036,"ULTAHOST-AS, US",1
rajshreetrading.com,204800,"WHG-SGP, GB",1
mail.raja333.org,57344,"TELEHOUSE-AS, BG",1
mail.rambara.com,14061,"DIGITALOCEAN-ASN, US",1
mtrv4xroute.raligaan.com,14061,"DIGITALOCEAN-ASN, US",1
mail.ramcen.com,14061,"DIGITALOCEAN-ASN, US",1
ramaakunting.com,131775,"IDNIC-JALANET-AS-ID PT. Jupiter Jala Arta, ID",1
mail.ramizan.com,14061,"DIGITALOCEAN-ASN, US",1
mail.truocloud.com,16276,"OVH, FR",1
mail.raleighshoebuddy.com,29182,"RU-JSCIOT, RU",1
mail.rando.buzz,31863,"DACEN-2, US",1
rancemail.com,9123,"TIMEWEB-AS, RU",1
randol.infos.st,16276,"OVH, FR",1
_dc-mx.a339d0f2a419.rangereviewer.com,16276,"OVH, FR",1
ramen.org,9371,"SAKURA-C SAKURA Internet Inc., JP",1
mail.rankermath.com.tr,213535,"YOTTASRC, SA",1
s73.srv-console.com,213535,"YOTTASRC, SA",1
_dc-mx.45f449f75e84.rapidwebmail.com,18450,"WEBNX, US",1
rapidefr.fr.nf,16276,"OVH, FR",1
mail.rapidletter.net,212772,"ADGUARD, CY",1
mail.rapidlyws.com,47583,"AS-HOSTINGER, CY",1
rapidmail.sbs,16276,"OVH, FR",1
mail.rapidmail.de,58010,"UVENSYS, DE",1
mail.rattasatxqc.fun,203446,"AS203446, GB",1
mail.ratiocimails.ru,12586,"ASGHOSTNET, DE",1
raspv.com,24940,"HETZNER-AS, DE",1
mail.ratixq.com,24940,"HETZNER-AS, DE",1
mail.ratiocmail.com,12586,"ASGHOSTNET, DE",1
mail.ratiocmail.ru,12586,"ASGHOSTNET, DE",1
mail.rax.la,197540,"NETCUP-AS netcup GmbH, DE",1
igw08.site4now.net,46844,"SHARKTECH, US",1
rawlingsfuneralhome-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.ravenom.ru,8926,"MOLDTELECOM-AS Moldtelecom Autonomous System, MD",1
a346873.mx.mailhop.org,16509,"AMAZON-02, US",1
mail.raymanmail.com,12586,"ASGHOSTNET, DE",1
mx1.cmlt.us,63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",1
mail.rcardiogrammail.com,197540,"NETCUP-AS netcup GmbH, DE",1
rbtsaratov.ru,204601,"PODAON, NL",1
rcdom-org-uk.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.rcosmails.com,12586,"ASGHOSTNET, DE",1
_dc-mx.2e3e6939f355.reactbooks.com,31898,"ORACLE-BMC-31898, US",1
mail.react-mail.com,31898,"ORACLE-BMC-31898, US",1
mail.rdiophmail.com,12586,"ASGHOSTNET, DE",1
readmail.biz.st,16276,"OVH, FR",1
mail.reactfrin.ru,12586,"ASGHOSTNET, DE",1
mail.reaggravfml.ru,12586,"ASGHOSTNET, DE",1
realchristine.com,133752,"LEASEWEB-APAC-HKG-10 LEASEWEB HONG KONG LIMITED, HK",1
mx1.reality-concept.club,200107,"KL-EXT, CH",1
mail.reassurvegai.ru,12586,"ASGHOSTNET, DE",1
mx1.hostinger.it,13335,"CLOUDFLARENET, US",1
mail.reassimi.com,12586,"ASGHOSTNET, DE",1
reattivonews.com,24940,"HETZNER-AS, DE",1
mail.recalcitromail.com,12586,"ASGHOSTNET, DE",1
mail.recapiml.ru,12586,"ASGHOSTNET, DE",1
mx1.rebekamail.com,200107,"KL-EXT, CH",1
mail.receptimail.ru,12586,"ASGHOSTNET, DE",1
mail.recertifml.ru,12586,"ASGHOSTNET, DE",1
mail.recapitufmail.ru,12586,"ASGHOSTNET, DE",1
mail.reciprmails.ru,12586,"ASGHOSTNET, DE",1
mail.recodifimails.ru,12586,"ASGHOSTNET, DE",1
mail.recodificfmail.ru,12586,"ASGHOSTNET, DE",1
mail.reciprocfml.com,12586,"ASGHOSTNET, DE",1
mail.reconcilabmails.ru,12586,"ASGHOSTNET, DE",1
recorderxfm.com,47583,"AS-HOSTINGER, CY",1
mail.reconsomail.ru,12586,"ASGHOSTNET, DE",1
mail.reconsoli.ru,12586,"ASGHOSTNET, DE",1
mail.reconfirmafkml.ru,12586,"ASGHOSTNET, DE",1
mail.recreatimail.ru,12586,"ASGHOSTNET, DE",1
mail.recrimimail.ru,12586,"ASGHOSTNET, DE",1
recurrenta.com,14061,"DIGITALOCEAN-ASN, US",1
mail.rectangml.ru,12586,"ASGHOSTNET, DE",1
mail.recurvirosmail.ru,12586,"ASGHOSTNET, DE",1
mail.recrystallifmk.com,12586,"ASGHOSTNET, DE",1
_dc-mx.7f5098d22653.red-r.org,63473,"HOSTHATCH, US",1
mail.red-pearl-model.de,24940,"HETZNER-AS, DE",1
red-tron.com,51191,"XIRRA, DE",1
mail.redacciones.net,56958,"RAIOLANETWORKS Raiola Networks S.L., ES",1
mail.red-paddle.ru,29182,"RU-JSCIOT, RU",1
reddcoin2.com,47583,"AS-HOSTINGER, CY",1
redesdem.com,19871,"NETWORK-SOLUTIONS-HOSTING, US",1
redf.site,15802,"DU-AS1, AE",1
mail.redevtmail.com,12586,"ASGHOSTNET, DE",1
in.remailer.it,31034,"ARUBA-ASN, IT",1
reddmachine-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
redi.fr.nf,16276,"OVH, FR",1
mail.redmail.shop,4766,"KIXS-AS-KR Korea Telecom, KR",1
mx1.rediffmailo.com,200107,"KL-EXT, CH",1
mail.redfeathercrow.com,29182,"RU-JSCIOT, RU",1
redrockdigital.net,14061,"DIGITALOCEAN-ASN, US",1
redrivervalleyacademy.com,59253,"LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD., SG",1
redrect.site,53038,"IDC19 - WDI SOLUCOES EM TEC INFORMACAO LTDA, BR",1
mail.reductiaemail.ru,12586,"ASGHOSTNET, DE",1
ns1.dns-parking.com,13335,"CLOUDFLARENET, US",1
mail.reebnz.com,9009,"M247, RO",1
reedbusiness-nl.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.reduplicatmails.ru,12586,"ASGHOSTNET, DE",1
mail.reevalmail.com,12586,"ASGHOSTNET, DE",1
mail.reeval.ru,12586,"ASGHOSTNET, DE",1
mail.reevamail.com,12586,"ASGHOSTNET, DE",1
mail.reevamails.ru,12586,"ASGHOSTNET, DE",1
mail.reformabgmail.ru,12586,"ASGHOSTNET, DE",1
mail.reflexolaemail.com,12586,"ASGHOSTNET, DE",1
mail.reformabymail.com,12586,"ASGHOSTNET, DE",1
mail.refrangimail.ru,12586,"ASGHOSTNET, DE",1
_dc-mx.fc65f059fa79.regadub.ru,213038,"DREAMVPS, IL",1
regencyop-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.regardermail.com,12586,"ASGHOSTNET, DE",1
mail.regionalmgmt.com,7922,"COMCAST-7922, US",1
mail.reginekarlsen.me,15685,"CASABLANCA-AS Internet & Collocation Provider, CZ",1
mail.rehabmalu.ru,12586,"ASGHOSTNET, DE",1
mail.reharmonmails.ru,12586,"ASGHOSTNET, DE",1
mail.regulataemail.com,12586,"ASGHOSTNET, DE",1
mail.rehabirsmail.ru,12586,"ASGHOSTNET, DE",1
registry-godaddy.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.reincarnamail.ru,12586,"ASGHOSTNET, DE",1
mail.reindustml.ru,12586,"ASGHOSTNET, DE",1
mail.reinvestimail.ru,12586,"ASGHOSTNET, DE",1
mail.reinvmail.ru,12586,"ASGHOSTNET, DE",1
mail.reinterpretafmals.com,12586,"ASGHOSTNET, DE",1
mail.reinvigmail.com,12586,"ASGHOSTNET, DE",1
mail.reklama.com,31898,"ORACLE-BMC-31898, US",1
mail.rekaer.com,14061,"DIGITALOCEAN-ASN, US",1
relationshiphotline.com,14061,"DIGITALOCEAN-ASN, US",1
mail.relativismail.com,12586,"ASGHOSTNET, DE",1
mail.relayix.cfd,24940,"HETZNER-AS, DE",1
mail.relativmail.ru,12586,"ASGHOSTNET, DE",1
reklambladerbjudande.se,20857,"TRANSIP-AS Amsterdam, the Netherlands, NL",1
mail.reliable-mail.com,32244,"LIQUIDWEB, US",1
reliable1iowa-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
rejeki303.org,22612,"NAMECHEAP-NET, US",1
mail.relocfmk.com,12586,"ASGHOSTNET, DE",1
mail.remarkablfmail.ru,12586,"ASGHOSTNET, DE",1
mail.remembeli.com,12586,"ASGHOSTNET, DE",1
mail.remilitarmail.com,12586,"ASGHOSTNET, DE",1
mail.remodificmail.ru,12586,"ASGHOSTNET, DE",1
mail.remodifimail.com,12586,"ASGHOSTNET, DE",1
removersllc-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.remunaml.ru,12586,"ASGHOSTNET, DE",1
mail.remuneinf.com,12586,"ASGHOSTNET, DE",1
mail.renegmail.ru,12586,"ASGHOSTNET, DE",1
mail.renegotsalo.ru,12586,"ASGHOSTNET, DE",1
mail.renocemail.ru,12586,"ASGHOSTNET, DE",1
mail.renomail.ru,12586,"ASGHOSTNET, DE",1
rentalcardaily.com,24940,"HETZNER-AS, DE",1
mail.renvotra.cfd,203446,"AS203446, GB",1
mail.reorien.ru,12586,"ASGHOSTNET, DE",1
mail.reorganili.com,12586,"ASGHOSTNET, DE",1
mail18.lh.pl,203417,"LH, PL",1
_dc-mx.bea979bbaa13.reparacionbatres.com,16276,"OVH, FR",1
mail.reparamails.ru,12586,"ASGHOSTNET, DE",1
mail.repetitiruby.ru,12586,"ASGHOSTNET, DE",1
mail.repemail.ru,12586,"ASGHOSTNET, DE",1
reply.ticketmaster.com,46318,"TECHOPS-ASN-4, US",1
mail.repex.es,16276,"OVH, FR",1
mail.replyloop.com,16276,"OVH, FR",1
mail.replaceamail.ru,12586,"ASGHOSTNET, DE",1
mail.representatinf.com,12586,"ASGHOSTNET, DE",1
mail.reprehensiml.ru,12586,"ASGHOSTNET, DE",1
mail.reprehensmalu.ru,12586,"ASGHOSTNET, DE",1
mail.representa.ru,12586,"ASGHOSTNET, DE",1
mail.representatmyu.ru,12586,"ASGHOSTNET, DE",1
mail.representmails.ru,12586,"ASGHOSTNET, DE",1
mail.repolarimail.ru,12586,"ASGHOSTNET, DE",1
mail.repairalliance.org,197540,"NETCUP-AS netcup GmbH, DE",1
repormail.com,9123,"TIMEWEB-AS, RU",1
mail.reprobatiml.com,12586,"ASGHOSTNET, DE",1
mail.representebml.ru,12586,"ASGHOSTNET, DE",1
mail.research.gng.edu.pl,16276,"OVH, FR",1
mail.resmso.com,24940,"HETZNER-AS, DE",1
level2mx.rerdingag.com,14061,"DIGITALOCEAN-ASN, US",1
mail.resoluaemail.ru,12586,"ASGHOSTNET, DE",1
mail.resorcinolmail.ru,12586,"ASGHOSTNET, DE",1
malibuzz.resetsecure.org,51167,"CONTABO, DE",1
mail.respirml.ru,12586,"ASGHOSTNET, DE",1
mail.responsive.co.il,55293,"A2HOSTING, US",1
restarteurope-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.respectamail.ru,12586,"ASGHOSTNET, DE",1
mx.resumeworks4u.com,29873,"BIZLAND-SD, US",1
mail.responsibilmfri.com,12586,"ASGHOSTNET, DE",1
retailglobal-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mx01.mail.ncse.pl,197226,"SPRINT-SDC, PL",1
resultaatmarketing.com,63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",1
ressources-solidaires.info,131965,"XSERVER Xserver Inc., JP",1
mail.reticuloenmail.com,12586,"ASGHOSTNET, DE",1
mail.retainabmail.ru,12586,"ASGHOSTNET, DE",1
mail.reticemail.ru,12586,"ASGHOSTNET, DE",1
mail.retiemail.ru,12586,"ASGHOSTNET, DE",1
mail.retractmail.ru,12586,"ASGHOSTNET, DE",1
mail.retirmail.com,12586,"ASGHOSTNET, DE",1
mail.retroaml.ru,12586,"ASGHOSTNET, DE",1
mail.retroactfmail.ru,12586,"ASGHOSTNET, DE",1
mail.retrocognfml.ru,12586,"ASGHOSTNET, DE",1
mx.reusable.email,16276,"OVH, FR",1
mail.retractamail.ru,12586,"ASGHOSTNET, DE",1
mail.retrommail.ru,12586,"ASGHOSTNET, DE",1
mail.retrogressaemail.com,12586,"ASGHOSTNET, DE",1
mail.reuniofmk.com,12586,"ASGHOSTNET, DE",1
mail.reutilizymail.com,12586,"ASGHOSTNET, DE",1
mail.reusmail.com,12586,"ASGHOSTNET, DE",1
mail.reutilmalis.com,12586,"ASGHOSTNET, DE",1
mail.reverrsmail.ru,12586,"ASGHOSTNET, DE",1
mail.reversimail.ru,12586,"ASGHOSTNET, DE",1
mail.reverentomail.com,12586,"ASGHOSTNET, DE",1
mail.reverberatmail.ru,12586,"ASGHOSTNET, DE",1
mail.revivmil.ru,12586,"ASGHOSTNET, DE",1
mail.revolutimail.ru,12586,"ASGHOSTNET, DE",1
mail.revitalility.ru,12586,"ASGHOSTNET, DE",1
mail.revolutioaemail.com,12586,"ASGHOSTNET, DE",1
mail.rexabot.com,203446,"AS203446, GB",1
mail.revolumalis.com,12586,"ASGHOSTNET, DE",1
mail.rewtaxi.com,14061,"DIGITALOCEAN-ASN, US",1
mail.revistaagora.top,16276,"OVH, FR",1
mx1.reviewsmr.com,200107,"KL-EXT, CH",1
mail.rfreedomj.com,47583,"AS-HOSTINGER, CY",1
mail.rezato.com,14061,"DIGITALOCEAN-ASN, US",1
mail.rgdoubtdhq.com,53667,"PONYNET, US",1
mail.rfzaym.ru,201814,"MEVSPACE, PL",1
mail.rhabdomyos.ru,12586,"ASGHOSTNET, DE",1
mail.rhabdomyosmail.ru,12586,"ASGHOSTNET, DE",1
mail.rhemail.ru,12586,"ASGHOSTNET, DE",1
inbound.rhadryeir.com,14061,"DIGITALOCEAN-ASN, US",1
mail.rheumamails.ru,12586,"ASGHOSTNET, DE",1
mail.rhondawilcoxfitness.com,46606,"UNIFIEDLAYER-AS-1, US",1
mail.rhodymeemail.ru,12586,"ASGHOSTNET, DE",1
rhinolmail.com,9123,"TIMEWEB-AS, RU",1
ribo-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.richmoney.pw,35916,"MULTA-ASN1, US",1
mail.richonedai.pw,35916,"MULTA-ASN1, US",1
mail.riazika.com,51431,"IR-AVABARID-AS, IR",1
mail.ridabmals.ru,12586,"ASGHOSTNET, DE",1
ridermail.shop,209341,"WHG-FRA, GB",1
mail.ricrk.com,26666,"INTERSERVER-LAX, US",1
rifkinfox-com.mail.protection.outlook.com,8075,"MICROSOFT-CORP-MSN-AS-BLOCK, US",1
mail.riggambling.com,209605,"HOSTBALTIC, LT",1
